Metabolite_physical,Weight_physical,Direction_physical,Rank_physical,Stability_physical,AbsWeight_physical,Compound_Name_phy,LibraryName,classification,query_validation
18437,-0.003453055,Negative,2410,0.7,0.003453055,cyclo(tyrosyl-prolyl),MONA.mgf,NA,Did not pass stage1 filtering
14016,-0.003448744,Negative,2411,0.7,0.003448744,NA,NA,NA,Did not pass stage1 filtering
87450,0.003445592,Positive,2412,0.8,0.003445592,NA,NA,NA,Did not pass stage1 filtering
50165,-0.003435899,Negative,2413,0.6,0.003435899,NA,NA,NA,Did not pass stage1 filtering
28713,-0.003435315,Negative,2414,0.4,0.003435315,ferulic acid CollisionEnergy:205060,BERKELEY-LAB.mgf,NA,Did not pass stage1 filtering
35501,-0.003432388,Negative,2415,0.7,0.003432388,"""Candidate Carnitine (delta mass 180.0997; sirius atomic difference: 7C, 16H, 5O)""",Carnitines_library_2025_testing_V2_MassQL_only.mgf,NA,Did not pass stage1 filtering
93103,0.003430701,Positive,2416,0.8,0.003430701,1-Palmitoylglycerophosphocholine,MSNLIB-POSITIVE.mgf,NA,Did not pass stage1 filtering
69732,0.003430316,Positive,2417,0.7,0.003430316,NA,NA,NA,Did not pass stage1 filtering
41309,0.003429926,Positive,2418,0.6,0.003429926,NA,NA,NA,Did not pass stage1 filtering
13367,-0.003417706,Negative,2419,0.9,0.003417706,NA,NA,NA,Did not pass stage1 filtering
16830,-0.003407357,Negative,2420,0.7,0.003407357,NA,NA,NA,Did not pass stage1 filtering
9018,0.003392286,Positive,2421,0.7,0.003392286,NA,NA,NA,Did not pass stage1 filtering
59893,-0.003391269,Negative,2422,0.8,0.003391269,2-Benzyl-2-dimethylamino-1-(4-morpholinophenyl)-1-butanone_CE30,WFSR-LIBRARY.mgf,NA,Did not pass stage1 filtering
27459,0.003385936,Positive,2423,0.8,0.003385936,NA,NA,NA,Did not pass stage1 filtering
99882,-0.003374434,Negative,2424,0.8,0.003374434,"Spectral Match to 1,2-Dipentadecanoyl-sn-glycero-3-phosphocholine from NIST14",GNPS-NIST14-MATCHES.mgf,NA,Did not pass stage1 filtering
57679,0.003356987,Positive,2425,0.8,0.003356987,NA,NA,NA,Did not pass stage1 filtering
24793,0.003353836,Positive,2426,0.6,0.003353836,NA,NA,NA,Did not pass stage1 filtering
58243,0.003350302,Positive,2427,0.6,0.003350302,NA,NA,NA,Did not pass stage1 filtering
57767,0.003340851,Positive,2428,0.7,0.003340851,NA,NA,NA,Did not pass stage1 filtering
112719,0.003336511,Positive,2429,0.8,0.003336511,NA,NA,NA,Did not pass stage1 filtering
38162,-0.003314654,Negative,2430,0.8,0.003314654,NA,NA,NA,Did not pass stage1 filtering
13351,0.003305202,Positive,2431,0.7,0.003305202,NA,NA,NA,Did not pass stage1 filtering
105263,0.003304766,Positive,2432,0.9,0.003304766,NA,NA,NA,Did not pass stage1 filtering
25904,-0.003302975,Negative,2433,0.7,0.003302975,NA,NA,NA,Did not pass stage1 filtering
32480,-0.003288994,Negative,2434,0.7,0.003288994,NA,NA,NA,Did not pass stage1 filtering
63828,-0.003288461,Negative,2435,0.6,0.003288461,NA,NA,NA,Did not pass stage1 filtering
25629,0.003280587,Positive,2436,0.7,0.003280587,NA,NA,NA,Did not pass stage1 filtering
87696,0.003279415,Positive,2437,1,0.003279415,NA,NA,NA,Did not pass stage1 filtering
23712,0.003249605,Positive,2438,0.8,0.003249605,NA,NA,NA,NA
87330,0.003235542,Positive,2439,0.7,0.003235542,NA,NA,NA,Did not pass stage1 filtering
13152,0.00322975,Positive,2440,0.7,0.00322975,L-tryptophan (known isomers: 0; isobaric peaks: 1),MULTIPLEX-SYNTHESIS-LIBRARY-FILTERED-PARTITION-3.mgf,NA,Did not pass stage1 filtering
13125,-0.003229595,Negative,2441,0.7,0.003229595,NA,NA,NA,Did not pass stage1 filtering
33734,-0.003223032,Negative,2442,0.6,0.003223032,NA,NA,NA,Did not pass stage1 filtering
16474,-0.003220617,Negative,2443,0.8,0.003220617,NA,NA,NA,Did not pass stage1 filtering
34803,-0.003186512,Negative,2444,0.7,0.003186512,NA,NA,NA,Did not pass stage1 filtering
81448,-0.00318025,Negative,2445,0.7,0.00318025,NA,NA,NA,Did not pass stage1 filtering
40840,-0.003145186,Negative,2446,0.6,0.003145186,NA,NA,NA,Did not pass stage1 filtering
63817,-0.003142546,Negative,2447,0.7,0.003142546,"""Candidate Carnitine (delta mass 196.0189; sirius atomic difference: 9C, 8H, 3O, 1S; buddy atomic difference: 9C, 8H, 3O, 1S)""",Carnitines_library_2025_testing_V2_MassQL_only.mgf,NA,Did not pass stage1 filtering
34276,-0.003139882,Negative,2448,0.9,0.003139882,NA,NA,NA,Did not pass stage1 filtering
88267,0.003139101,Positive,2449,0.9,0.003139101,NA,NA,NA,Did not pass stage1 filtering
25872,-0.003137103,Negative,2450,0.7,0.003137103,NA,NA,NA,Did not pass stage1 filtering
56119,-0.003135712,Negative,2451,0.8,0.003135712,"""Candidate Carnitine (delta mass 162.0677; sirius atomic difference: 10C, 10H, 2O; buddy atomic difference: 10C, 10H, 2O; literature atomic difference: 10C, 10H, 2O; putative explanation: CAR C10:4;O)""",Carnitines_library_2025_testing_V2_MassQL_only.mgf,NA,Did not pass stage1 filtering
47909,-0.003132055,Negative,2452,0.8,0.003132055,NA,NA,NA,Did not pass stage1 filtering
22437,0.003122426,Positive,2453,0.9,0.003122426,NA,NA,NA,Did not pass stage1 filtering
80002,-0.003117328,Negative,2454,0.7,0.003117328,NA,NA,NA,Did not pass stage1 filtering
73286,0.003091687,Positive,2455,0.9,0.003091687,NA,NA,NA,Did not pass stage1 filtering
9657,-0.003088181,Negative,2456,0.7,0.003088181,NA,NA,NA,Did not pass stage1 filtering
32014,-0.003085138,Negative,2457,0.7,0.003085138,NA,NA,NA,Did not pass stage1 filtering
20120,0.003075916,Positive,2458,0.8,0.003075916,NA,NA,NA,Did not pass stage1 filtering
17733,-0.003067501,Negative,2459,0.8,0.003067501,"""Candidate Carnitine (delta mass 84.9738; sirius atomic difference: 6C, -4H, 1F, 1N, -1O)""",Carnitines_library_2025_testing_V2_MassQL_only.mgf,NA,Did not pass stage1 filtering
55420,-0.003057182,Negative,2460,0.8,0.003057182,NA,NA,NA,Did not pass stage1 filtering
26674,-0.003038032,Negative,2461,0.5,0.003038032,NA,NA,NA,Did not pass stage1 filtering
59543,-0.003020848,Negative,2462,0.8,0.003020848,Ligustilide,GNPS-LIBRARY.mgf,NA,Did not pass stage1 filtering
18214,-0.003006791,Negative,2463,0.6,0.003006791,1H-indole-2-carboxylic-acid (known isomers: 0; isobaric peaks: 2),MULTIPLEX-SYNTHESIS-LIBRARY-FILTERED-PARTITION-2.mgf,NA,Did not pass stage1 filtering
87967,0.003006546,Positive,2464,0.7,0.003006546,NA,NA,NA,Did not pass stage1 filtering
8161,0.003006142,Positive,2465,0.8,0.003006142,"""Candidate Carnitine (delta mass 67.9725; sirius atomic difference: 3C, 1S; buddy atomic difference: 3C, 1S)""",Carnitines_library_2025_testing_V2_MassQL_only.mgf,NA,Did not pass stage1 filtering
8351,-0.002994575,Negative,2466,0.6,0.002994575,Spectral Match to L-Arginine from NIST14,GNPS-NIST14-MATCHES.mgf,NA,Did not pass stage1 filtering
19159,0.002981213,Positive,2467,0.9,0.002981213,NA,NA,NA,Did not pass stage1 filtering
86023,-0.002972293,Negative,2468,0.8,0.002972293,NA,NA,NA,Did not pass stage1 filtering
72702,0.002955107,Positive,2469,0.7,0.002955107,NA,NA,NA,Did not pass stage1 filtering
27966,-0.002942453,Negative,2470,0.7,0.002942453,NA,NA,NA,Did not pass stage1 filtering
107847,0.002919832,Positive,2471,0.7,0.002919832,NA,NA,NA,Did not pass stage1 filtering
65555,0.00289518,Positive,2472,0.6,0.00289518,N-Choloylglycine CollisionEnergy:205060,BERKELEY-LAB.mgf,"[['Trihydroxy', 'Trihydroxy_stage1', 'Trihydroxy_stage2', 'Tri-3,7a,12a-OH_NEW']]","Di-3,12a-OH|Di-7,12a-OH;Trihydroxy_stage2;Di-3,6-OH;Trihydroxy_stage1;Tri-3,7a,12a-OH_NEW"
29081,-0.002889733,Negative,2473,0.7,0.002889733,Candidate Carnitine (delta mass 118.0242),Carnitines_library_2025_testing_V2_MassQL_only.mgf,NA,Did not pass stage1 filtering
112582,0.002889096,Positive,2474,0.8,0.002889096,NA,NA,NA,Did not pass stage1 filtering
16193,-0.002877888,Negative,2475,0.6,0.002877888,NA,NA,NA,Did not pass stage1 filtering
30762,-0.002873716,Negative,2476,0.8,0.002873716,NA,NA,NA,Did not pass stage1 filtering
14345,-0.002866076,Negative,2477,0.6,0.002866076,NA,NA,NA,Did not pass stage1 filtering
11025,-0.002863686,Negative,2478,0.7,0.002863686,N-(5-acetamidopentyl)acetamide,MSNLIB-POSITIVE.mgf,NA,Did not pass stage1 filtering
45609,-0.002848022,Negative,2479,0.7,0.002848022,NA,NA,NA,Did not pass stage1 filtering
16570,-0.002845158,Negative,2480,0.6,0.002845158,4-Methoxysalicylic acid CollisionEnergy:205060,BERKELEY-LAB.mgf,NA,Did not pass stage1 filtering
84629,0.002822526,Positive,2481,0.6,0.002822526,"""Candidate Carnitine (delta mass 236.2143; sirius atomic difference: 16C, 28H, 1O; buddy atomic difference: 16C, 28H, 1O; literature atomic difference: 16C, 28H, 1O; putative explanation: CAR C16:1)""",Carnitines_library_2025_testing_V2_MassQL_only.mgf,NA,Did not pass stage1 filtering
37160,0.002820868,Positive,2482,0.6,0.002820868,NA,NA,NA,Did not pass stage1 filtering
39945,-0.002807057,Negative,2483,0.8,0.002807057,NA,NA,NA,Did not pass stage1 filtering
52343,0.002781199,Positive,2484,0.7,0.002781199,NA,NA,NA,Did not pass stage1 filtering
47412,0.002773949,Positive,2485,0.7,0.002773949,NA,NA,NA,Did not pass stage1 filtering
39158,-0.002773196,Negative,2486,0.7,0.002773196,NA,NA,NA,Did not pass stage1 filtering
4814,0.002767218,Positive,2487,0.8,0.002767218,NA,NA,NA,Did not pass stage1 filtering
41940,-0.002744691,Negative,2488,0.6,0.002744691,NA,NA,NA,Did not pass stage1 filtering
65948,-0.002743012,Negative,2489,0.7,0.002743012,NA,NA,NA,Did not pass stage1 filtering
62604,-0.002738633,Negative,2490,0.9,0.002738633,NA,NA,NA,Did not pass stage1 filtering
23867,-0.002737323,Negative,2491,0.6,0.002737323,NA,NA,NA,Did not pass stage1 filtering
23503,-0.002731468,Negative,2492,0.7,0.002731468,NA,NA,NA,Did not pass stage1 filtering
9868,-0.002723836,Negative,2493,0.5,0.002723836,NA,NA,NA,Did not pass stage1 filtering
13740,0.002723082,Positive,2494,0.6,0.002723082,NA,NA,NA,NA
34875,-0.002721986,Negative,2495,0.9,0.002721986,NA,NA,NA,Did not pass stage1 filtering
28114,0.002716947,Positive,2496,0.6,0.002716947,L-PHENYLALANINE - 60.0 eV,GNPS-LIBRARY.mgf,NA,Did not pass stage1 filtering
8835,-0.002711889,Negative,2497,0.7,0.002711889,"""Candidate Carnitine (delta mass 71.9844; sirius atomic difference: 2C, 3O; buddy atomic difference: 2C, 3O)""",Carnitines_library_2025_testing_V2_MassQL_only.mgf,NA,Did not pass stage1 filtering
57985,-0.002668186,Negative,2498,0.6,0.002668186,NA,NA,NA,Did not pass stage1 filtering
5446,-0.002661858,Negative,2499,0.7,0.002661858,NA,NA,NA,Did not pass stage1 filtering
73665,-0.002659401,Negative,2500,0.7,0.002659401,NA,NA,NA,Did not pass stage1 filtering
17400,0.002638442,Positive,2501,0.6,0.002638442,NA,NA,NA,NA
17216,0.002615564,Positive,2502,0.8,0.002615564,Pyroglutamic acid_L-tyrosine (known isomers: 0; isobaric peaks: 0),MULTIPLEX-SYNTHESIS-LIBRARY-FILTERED-PARTITION-2.mgf,NA,Did not pass stage1 filtering
53703,-0.002603969,Negative,2503,0.7,0.002603969,NA,NA,NA,Did not pass stage1 filtering
104147,0.002577387,Positive,2504,0.7,0.002577387,SM(d18:1/22:0); [M+H]+ C45H92N2O6P1,PNNL-LIPIDS-POSITIVE.mgf,NA,Did not pass stage1 filtering
37608,-0.002561733,Negative,2505,0.7,0.002561733,1004620-22-7,MSNLIB-POSITIVE.mgf,NA,Did not pass stage1 filtering
25546,0.002559171,Positive,2506,0.7,0.002559171,NA,NA,NA,Did not pass stage1 filtering
91838,-0.002549475,Negative,2507,0.8,0.002549475,NA,NA,NA,Did not pass stage1 filtering
24908,-0.002548092,Negative,2508,0.5,0.002548092,NA,NA,NA,Did not pass stage1 filtering
40084,0.002541333,Positive,2509,0.7,0.002541333,NA,NA,NA,Did not pass stage1 filtering
73575,0.002536247,Positive,2510,0.7,0.002536247,NA,NA,NA,Did not pass stage1 filtering
13164,0.002509604,Positive,2511,0.7,0.002509604,Spectral Match to DL-Indole-3-lactic acid from NIST14,GNPS-NIST14-MATCHES.mgf,NA,Did not pass stage1 filtering
46495,-0.002497048,Negative,2512,0.7,0.002497048,"""Candidate Carnitine (delta mass 214.1566; buddy atomic difference: 12C, 22H, 3O; literature atomic difference: 12C, 22H, 3O; putative explanation: CAR C12:0;O2)""",Carnitines_library_2025_testing_V2_MassQL_only.mgf,NA,Did not pass stage1 filtering
33680,-0.002489674,Negative,2513,0.6,0.002489674,NA,NA,NA,Did not pass stage1 filtering
67549,-0.002474592,Negative,2514,0.6,0.002474592,"""Candidate Carnitine (delta mass 224.1778; sirius atomic difference: 14C, 24H, 2O; buddy atomic difference: 14C, 24H, 2O; literature atomic difference: 14C, 24H, 2O; putative explanation: CAR C14:1;O)""",Carnitines_library_2025_testing_V2_MassQL_only.mgf,NA,Did not pass stage1 filtering
42103,-0.00246553,Negative,2515,0.7,0.00246553,NA,NA,NA,Did not pass stage1 filtering
23715,-0.002461773,Negative,2516,0.8,0.002461773,NA,NA,NA,Did not pass stage1 filtering
16593,0.002454104,Positive,2517,0.6,0.002454104,NA,NA,NA,Did not pass stage1 filtering
88065,0.002433939,Positive,2518,0.9,0.002433939,NA,NA,NA,Did not pass stage1 filtering
57006,0.002419583,Positive,2519,0.8,0.002419583,NA,NA,NA,Did not pass stage1 filtering
71568,0.002417696,Positive,2520,0.7,0.002417696,NA,NA,NA,Did not pass stage1 filtering
51853,-0.00240741,Negative,2521,0.8,0.00240741,NA,NA,NA,Did not pass stage1 filtering
80285,0.002404988,Positive,2522,0.6,0.002404988,7alpha12alpha_Gly (known isomers: 0; isobaric peaks: 0),MULTIPLEX-SYNTHESIS-LIBRARY-FILTERED-PARTITION-1.mgf,NA,Did not pass stage1 filtering
33471,-0.002398631,Negative,2523,0.7,0.002398631,NA,NA,NA,Did not pass stage1 filtering
54788,0.002395474,Positive,2524,0.8,0.002395474,NA,NA,NA,Did not pass stage1 filtering
99018,0.002384848,Positive,2525,0.8,0.002384848,NA,NA,NA,Did not pass stage1 filtering
33521,-0.002358739,Negative,2526,0.5,0.002358739,NA,NA,NA,Did not pass stage1 filtering
40971,0.002356749,Positive,2527,0.8,0.002356749,NA,NA,NA,Did not pass stage1 filtering
21538,0.002329462,Positive,2528,0.7,0.002329462,NA,NA,NA,Did not pass stage1 filtering
98497,-0.002318188,Negative,2529,0.7,0.002318188,NA,NA,NA,Did not pass stage1 filtering
95173,0.002313885,Positive,2530,0.7,0.002313885,NA,NA,NA,Did not pass stage1 filtering
40476,0.002310002,Positive,2531,0.7,0.002310002,NA,NA,NA,Did not pass stage1 filtering
17192,0.002308886,Positive,2532,0.6,0.002308886,NA,NA,NA,Did not pass stage1 filtering
103248,0.002266901,Positive,2533,0.6,0.002266901,Spectral Match to 1-Palmitoyl-2-docosahexaenoyl-sn-glycero-3-phosphocholine from NIST14,GNPS-NIST14-MATCHES.mgf,NA,Did not pass stage1 filtering
77570,0.002244977,Positive,2534,0.7,0.002244977,NA,NA,NA,Did not pass stage1 filtering
102890,-0.002244275,Negative,2535,0.6,0.002244275,NA,NA,NA,Did not pass stage1 filtering
8064,-0.002237961,Negative,2536,0.7,0.002237961,NA,NA,NA,Did not pass stage1 filtering
55703,-0.002233999,Negative,2537,0.6,0.002233999,NA,NA,NA,Did not pass stage1 filtering
51345,-0.002224225,Negative,2538,0.6,0.002224225,NA,NA,NA,Did not pass stage1 filtering
9006,0.002215971,Positive,2539,0.6,0.002215971,NA,NA,NA,Did not pass stage1 filtering
29147,-0.002210668,Negative,2540,0.6,0.002210668,NA,NA,NA,Did not pass stage1 filtering
20752,0.002202612,Positive,2541,0.8,0.002202612,methacrylic-acid_1-(4-aminobutyl)guanidine (known isomers: 2; isobaric peaks: 2),MULTIPLEX-SYNTHESIS-LIBRARY-FILTERED-PARTITION-3.mgf,NA,Did not pass stage1 filtering
33185,0.002197178,Positive,2542,0.7,0.002197178,NA,NA,NA,Did not pass stage1 filtering
110907,0.002185296,Positive,2543,0.7,0.002185296,PC(17:0/20:4); [M+H]+ C45H83N1O8P1,PNNL-LIPIDS-POSITIVE.mgf,NA,Did not pass stage1 filtering
12212,0.002184412,Positive,2544,0.8,0.002184412,NA,NA,NA,Did not pass stage1 filtering
29583,-0.002173749,Negative,2545,0.7,0.002173749,NA,NA,NA,Did not pass stage1 filtering
28189,0.002170321,Positive,2546,0.6,0.002170321,NA,NA,NA,Did not pass stage1 filtering
94245,-0.002166087,Negative,2547,0.6,0.002166087,NA,NA,NA,Did not pass stage1 filtering
16275,0.002161409,Positive,2548,0.8,0.002161409,NA,NA,NA,Did not pass stage1 filtering
107409,-0.002135053,Negative,2549,0.7,0.002135053,NA,NA,NA,Did not pass stage1 filtering
7074,-0.002133576,Negative,2550,0.5,0.002133576,NA,NA,NA,Did not pass stage1 filtering
68730,0.002128682,Positive,2551,0.8,0.002128682,NA,NA,NA,Did not pass stage1 filtering
31911,0.002125784,Positive,2552,0.6,0.002125784,NA,NA,NA,Did not pass stage1 filtering
72327,0.002124132,Positive,2553,0.7,0.002124132,cholic-acid (known isomers: 0; isobaric peaks: 2),MULTIPLEX-SYNTHESIS-LIBRARY-FILTERED-PARTITION-1.mgf,"[['Trihydroxy', 'Trihydroxy_stage1']]","Di-3,12a-OH|Di-7,12a-OH;Tri-3k_7or12_OH;Di-3,6-OH;Trihydroxy_stage1"
31793,-0.002122752,Negative,2554,0.6,0.002122752,NA,NA,NA,Did not pass stage1 filtering
29873,0.002120902,Positive,2555,0.7,0.002120902,NA,NA,NA,Did not pass stage1 filtering
70344,0.002109285,Positive,2556,0.6,0.002109285,NA,NA,NA,Did not pass stage1 filtering
50440,-0.002092703,Negative,2557,0.7,0.002092703,NA,NA,NA,Did not pass stage1 filtering
25806,0.002083506,Positive,2558,0.6,0.002083506,NA,NA,NA,Did not pass stage1 filtering
62013,0.002067408,Positive,2559,0.7,0.002067408,NA,NA,NA,Did not pass stage1 filtering
28792,-0.002059037,Negative,2560,0.5,0.002059037,NA,NA,NA,Did not pass stage1 filtering
95481,0.002048506,Positive,2561,0.7,0.002048506,PC(17:0/20:3); [M+H]+ C45H85N1O8P1,PNNL-LIPIDS-POSITIVE.mgf,NA,Did not pass stage1 filtering
10352,-0.002046915,Negative,2562,0.8,0.002046915,NA,NA,NA,NA
10261,0.002043127,Positive,2563,0.7,0.002043127,NA,NA,NA,Did not pass stage1 filtering
79443,0.002030142,Positive,2564,0.9,0.002030142,NA,NA,NA,Did not pass stage1 filtering
73784,-0.002018196,Negative,2565,0.6,0.002018196,"""Candidate Carnitine (delta mass 154.1365; sirius atomic difference: 10C, 18H, 1O; buddy atomic difference: 10C, 18H, 1O; literature atomic difference: 10C, 18H, 1O; putative explanation: CAR C10:0)""",Carnitines_library_2025_testing_V2_MassQL_only.mgf,NA,Did not pass stage1 filtering
20141,0.002017328,Positive,2566,0.5,0.002017328,NA,NA,NA,Did not pass stage1 filtering
26120,0.002006979,Positive,2567,0.5,0.002006979,NA,NA,NA,Did not pass stage1 filtering
19391,0.002002362,Positive,2568,0.6,0.002002362,NA,NA,NA,Did not pass stage1 filtering
51090,0.001995721,Positive,2569,0.6,0.001995721,NA,NA,NA,Did not pass stage1 filtering
56091,-0.001994353,Negative,2570,0.6,0.001994353,NA,NA,NA,Did not pass stage1 filtering
45481,-0.001990907,Negative,2571,0.7,0.001990907,NA,NA,NA,Did not pass stage1 filtering
61678,0.001989428,Positive,2572,0.7,0.001989428,NA,NA,NA,Did not pass stage1 filtering
104256,0.001971797,Positive,2573,0.6,0.001971797,NA,NA,NA,Did not pass stage1 filtering
91781,-0.001969736,Negative,2574,0.8,0.001969736,NA,NA,NA,Did not pass stage1 filtering
74768,0.001969496,Positive,2575,0.7,0.001969496,Candidate Carnitine (delta mass 222.0579),Carnitines_library_2025_testing_V2_MassQL_only.mgf,NA,Did not pass stage1 filtering
51440,-0.001959985,Negative,2576,0.7,0.001959985,NA,NA,NA,Did not pass stage1 filtering
43790,0.00195062,Positive,2577,0.7,0.00195062,NA,NA,NA,Did not pass stage1 filtering
33877,-0.001945275,Negative,2578,0.7,0.001945275,NA,NA,NA,Did not pass stage1 filtering
39232,-0.001943427,Negative,2579,0.7,0.001943427,NA,NA,NA,Did not pass stage1 filtering
28991,0.001940558,Positive,2580,0.7,0.001940558,NA,NA,NA,Did not pass stage1 filtering
11836,0.001923579,Positive,2581,0.6,0.001923579,NA,NA,NA,Did not pass stage1 filtering
59103,-0.001922185,Negative,2582,0.7,0.001922185,"Massbank:AU267103 Diphenhydramine|2-benzhydryloxy-N,N-dimethylethanamine",MASSBANK.mgf,NA,Did not pass stage1 filtering
23865,-0.001912624,Negative,2583,0.6,0.001912624,NA,NA,NA,Did not pass stage1 filtering
112571,-0.001909072,Negative,2584,0.6,0.001909072,NA,NA,NA,Did not pass stage1 filtering
22044,-0.001895255,Negative,2585,0.8,0.001895255,NA,NA,NA,Did not pass stage1 filtering
17095,0.001890275,Positive,2586,0.6,0.001890275,NA,NA,NA,Did not pass stage1 filtering
116469,0.001887046,Positive,2587,0.6,0.001887046,NA,NA,NA,Did not pass stage1 filtering
42654,0.001875273,Positive,2588,0.7,0.001875273,"""Candidate Carnitine (delta mass 134.9779; sirius atomic difference: 6C, 1H, 1N, 1O, 1S; buddy atomic difference: 6C, 1H, 1N, 1O, 1S)""",Carnitines_library_2025_testing_V2_MassQL_only.mgf,NA,Did not pass stage1 filtering
33625,0.00184383,Positive,2589,0.7,0.00184383,"NCGC00347565-02![3-(4-hydroxy-3-methoxybenzoyl)-2,3-dimethyloxiran-2-yl]-(4-hydroxy-3-methoxyphenyl)methanone",GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf,NA,Did not pass stage1 filtering
